post_id,platform,post_type,post_time,likes,comments,shares,post_day,sentiment_score
1923,Facebook,image,08/08/2023 18:53,2058,339,720,Tuesday,positive
1924,Instagram,carousel,03/03/2023 23:20,988,992,745,Thursday,neutral
1925,Facebook,video,12/05/2023 21:54,2703,848,725,Thursday,negative
1926,LinkedIn,poll,11/07/2023 21:47,2369,335,369,Friday,neutral
1927,Facebook,text,06/09/2023 10:08,819,405,119,Monday,positive
1928,Instagram,video,05/27/2023 05:09,4384,697,351,Sunday,negative
1929,Instagram,poll,01/08/2023 12:06,3492,479,410,Tuesday,neutral
1930,Instagram,image,08/16/2023 00:11,4719,780,45,Sunday,positive
1931,Instagram,text,06/03/2023 08:10,3718,425,356,Saturday,positive
1932,Twitter,poll,01/21/2023 00:45,1300,829,53,Wednesday,positive
1933,Twitter,poll,11/28/2023 20:43,2933,750,662,Tuesday,positive
1934,LinkedIn,image,11/16/2023 08:10,607,175,878,Thursday,neutral
1935,Facebook,image,04/30/2023 08:26,2816,741,295,Saturday,positive
1936,LinkedIn,poll,12/21/2023 08:15,2082,96,880,Saturday,positive
1937,Twitter,video,10/13/2023 17:23,4811,760,985,Sunday,neutral
1938,Facebook,video,09/30/2023 17:49,2185,764,242,Wednesday,neutral
1939,Twitter,text,03/31/2023 12:36,1350,979,33,Saturday,negative
1940,Twitter,video,11/18/2023 22:51,3628,258,305,Friday,positive
1941,Instagram,carousel,04/30/2023 16:12,4007,871,149,Wednesday,positive
1942,Twitter,image,04/14/2023 08:17,2737,611,704,Monday,negative
1943,Instagram,text,12/14/2023 02:40,2915,167,771,Thursday,neutral
1944,Facebook,video,07/01/2023 13:05,2510,835,205,Wednesday,negative
1945,Twitter,text,09/15/2023 23:31,1181,984,385,Friday,neutral
1946,Twitter,poll,02/04/2023 09:52,1183,130,974,Saturday,positive
1947,Facebook,image,03/30/2023 00:14,1362,534,131,Thursday,negative
1948,Facebook,text,02/27/2023 19:22,3508,572,348,Thursday,positive
1949,Instagram,image,08/23/2023 00:58,2891,758,999,Tuesday,negative
1950,Instagram,poll,09/01/2023 19:50,2488,448,689,Tuesday,neutral
1951,LinkedIn,text,09/19/2023 18:30,782,514,210,Friday,negative
1952,Facebook,video,09/10/2023 11:32,4931,178,987,Friday,positive
1953,Instagram,carousel,03/13/2023 01:07,3766,599,20,Monday,positive
1954,Facebook,video,01/13/2023 16:00,854,166,265,Thursday,neutral
1955,Instagram,text,05/22/2023 10:53,2873,188,782,Wednesday,positive
1956,Instagram,poll,01/28/2023 20:08,4523,399,937,Monday,negative
1957,LinkedIn,carousel,01/10/2023 20:38,810,678,306,Sunday,positive
1958,Twitter,poll,08/10/2023 22:13,3012,436,126,Thursday,negative
1959,Twitter,text,09/11/2023 02:50,1628,360,48,Thursday,positive
1960,Facebook,poll,03/14/2023 10:01,2750,957,396,Monday,neutral
1961,Twitter,image,12/04/2023 22:18,4644,861,926,Thursday,negative
1962,Instagram,carousel,04/10/2023 22:21,2272,301,326,Friday,positive
1963,LinkedIn,poll,08/14/2023 16:36,3895,440,565,Friday,neutral
1964,Facebook,poll,11/19/2023 07:29,4727,468,707,Monday,neutral
1965,Instagram,image,07/15/2023 07:56,1624,804,423,Saturday,neutral
1966,Twitter,video,02/02/2023 02:07,2103,466,657,Wednesday,positive
1967,LinkedIn,image,06/11/2023 23:26,4808,370,271,Monday,neutral
1968,LinkedIn,poll,09/24/2023 04:16,2952,718,944,Sunday,negative
1969,Facebook,poll,12/01/2023 21:07,4325,949,400,Tuesday,neutral
1970,LinkedIn,text,10/09/2023 21:31,709,288,658,Friday,negative
1971,Instagram,video,06/17/2023 08:32,4852,946,570,Tuesday,neutral
1972,Instagram,carousel,12/18/2023 02:49,3169,799,849,Friday,negative
1973,Instagram,carousel,01/20/2023 16:47,651,40,451,Friday,neutral
1974,Instagram,video,12/27/2023 04:50,3600,269,203,Tuesday,negative
1975,LinkedIn,carousel,01/29/2023 14:01,613,247,293,Sunday,neutral
1976,Twitter,text,04/28/2023 19:11,918,754,480,Monday,neutral
1977,Twitter,text,11/10/2023 14:08,1426,75,737,Sunday,positive
1978,Facebook,poll,05/16/2023 07:38,4948,839,938,Sunday,positive
1979,Twitter,poll,08/16/2023 08:13,4620,647,390,Sunday,negative
1980,Twitter,image,02/19/2023 06:16,624,914,741,Friday,positive
1981,Facebook,text,12/09/2023 12:55,4947,714,762,Monday,neutral
1982,Twitter,image,12/21/2023 11:03,3460,802,938,Sunday,negative
1983,Instagram,text,03/21/2023 06:01,309,474,111,Wednesday,positive
1984,Twitter,poll,07/27/2023 20:48,1614,708,974,Monday,neutral
1985,Facebook,video,07/08/2023 03:17,4784,293,221,Wednesday,negative
1986,Twitter,video,10/20/2023 19:15,383,194,921,Saturday,neutral
1987,Twitter,image,12/30/2023 18:29,169,90,605,Thursday,positive
1988,Twitter,image,01/24/2023 07:06,2671,564,396,Sunday,negative
1989,Twitter,poll,07/24/2023 05:34,1156,989,301,Tuesday,neutral
1990,Instagram,carousel,07/06/2023 01:43,3647,412,75,Thursday,positive
1991,Twitter,image,06/09/2023 10:17,4076,568,463,Monday,neutral
1992,Twitter,poll,05/28/2023 02:53,657,483,17,Saturday,neutral
1993,Instagram,text,02/02/2023 06:38,3965,375,476,Saturday,positive
1994,Facebook,poll,07/21/2023 10:24,935,803,931,Friday,positive
1995,LinkedIn,video,05/31/2023 11:42,2096,542,148,Friday,negative
1996,Twitter,image,04/06/2023 23:34,3593,918,47,Sunday,neutral
1997,LinkedIn,text,03/01/2023 16:25,4202,227,113,Saturday,positive
1998,Facebook,image,11/19/2023 08:09,2385,196,244,Monday,negative
1999,LinkedIn,video,02/03/2023 16:18,4462,532,385,Thursday,neutral
2000,Facebook,poll,07/25/2023 02:33,1845,22,357,Friday,negative
2001,LinkedIn,video,07/14/2023 04:01,2868,682,971,Saturday,negative
2002,Instagram,text,04/24/2023 10:01,2450,847,218,Wednesday,positive
2003,Facebook,image,01/09/2023 22:04,3423,784,293,Sunday,negative
2004,Facebook,video,02/05/2023 23:50,2044,869,42,Tuesday,negative
2005,LinkedIn,text,09/23/2023 15:31,4732,11,608,Sunday,neutral
2006,Instagram,text,08/22/2023 20:32,2606,428,90,Tuesday,neutral
2007,LinkedIn,poll,04/23/2023 20:32,1767,231,901,Saturday,neutral
2008,LinkedIn,poll,05/30/2023 17:32,2914,56,336,Thursday,negative
2009,Facebook,poll,07/30/2023 16:43,4586,654,826,Thursday,positive
2010,Facebook,carousel,08/14/2023 19:01,1161,576,290,Wednesday,negative
2011,Facebook,text,10/03/2023 00:22,1820,714,634,Monday,positive
2012,Facebook,carousel,01/14/2023 21:39,839,234,537,Wednesday,neutral
2013,Twitter,carousel,02/25/2023 03:26,3444,618,32,Monday,negative
2014,Facebook,image,11/26/2023 21:21,1442,677,923,Wednesday,neutral
2015,Facebook,text,01/27/2023 17:56,65,860,135,Friday,negative
2016,LinkedIn,carousel,05/20/2023 17:55,4544,432,854,Monday,negative
2017,LinkedIn,text,11/07/2023 19:36,2829,733,262,Friday,positive
2018,LinkedIn,poll,12/11/2023 14:54,3123,781,958,Saturday,neutral
2019,Facebook,text,09/05/2023 20:14,3972,377,786,Sunday,positive
2020,Facebook,carousel,06/13/2023 04:28,2282,715,358,Thursday,neutral
2021,Facebook,text,03/13/2023 15:07,1187,844,562,Saturday,neutral
2022,Facebook,text,02/11/2023 20:42,4597,919,766,Monday,neutral
2023,LinkedIn,text,10/03/2023 13:21,4104,503,967,Tuesday,negative
2024,Facebook,video,09/03/2023 08:50,4991,944,707,Thursday,positive
2025,Facebook,image,10/30/2023 21:34,2802,610,450,Monday,neutral
2026,Twitter,carousel,03/27/2023 13:14,128,493,502,Tuesday,positive
2027,Instagram,text,12/20/2023 06:12,2923,920,458,Tuesday,positive
2028,Facebook,video,12/26/2023 04:13,1038,671,620,Wednesday,positive
2029,LinkedIn,carousel,05/13/2023 03:34,1851,827,210,Monday,negative
2030,Twitter,text,12/12/2023 14:20,299,152,526,Monday,negative
2031,Twitter,poll,06/24/2023 21:08,594,122,102,Monday,positive
2032,Twitter,video,08/15/2023 06:58,3273,483,306,Tuesday,negative
2033,LinkedIn,video,10/31/2023 19:26,472,143,169,Monday,neutral
2034,Instagram,image,09/13/2023 09:15,1955,474,435,Saturday,positive
2035,Instagram,poll,07/11/2023 06:09,972,641,810,Tuesday,positive
2036,LinkedIn,video,05/03/2023 18:20,94,875,302,Saturday,positive
2037,Twitter,poll,09/05/2023 16:30,2133,436,325,Wednesday,positive
2038,Twitter,video,03/08/2023 15:23,3853,336,901,Sunday,negative
2039,Twitter,video,07/01/2023 12:47,4686,499,202,Monday,positive
2040,Instagram,poll,07/21/2023 00:33,4366,691,994,Friday,positive
2041,Twitter,text,05/25/2023 19:09,4921,495,613,Thursday,neutral
2042,LinkedIn,text,09/30/2023 15:21,1906,441,916,Thursday,negative
2043,Instagram,carousel,02/20/2023 04:26,1856,783,236,Wednesday,positive
2044,Twitter,image,09/26/2023 05:56,464,513,554,Saturday,positive
2045,Facebook,video,04/21/2023 18:40,2304,151,122,Saturday,positive
2046,Instagram,text,09/12/2023 10:24,3698,151,134,Thursday,positive
2047,Facebook,carousel,07/25/2023 12:18,2420,999,316,Monday,positive
2048,Facebook,video,08/29/2023 07:59,2331,251,857,Tuesday,neutral
2049,Facebook,video,10/19/2023 07:10,2371,468,564,Friday,negative
2050,Instagram,carousel,06/02/2023 07:12,1072,441,414,Friday,positive
2051,Instagram,video,01/25/2023 23:49,1459,17,350,Sunday,positive
2052,Facebook,image,03/18/2023 10:14,4747,858,511,Thursday,positive
2053,Facebook,video,09/29/2023 03:59,626,974,8,Saturday,neutral
2054,Facebook,image,12/19/2023 14:42,192,109,722,Thursday,positive
2055,LinkedIn,text,10/26/2023 16:17,3609,281,353,Wednesday,negative
2056,LinkedIn,text,05/11/2023 16:32,1610,270,884,Tuesday,negative
2057,Twitter,poll,04/16/2023 08:32,2419,219,727,Sunday,negative
2058,Facebook,image,03/18/2023 17:17,4171,854,350,Sunday,neutral
2059,Twitter,carousel,06/05/2023 09:04,2232,731,389,Monday,negative
2060,Twitter,carousel,06/28/2023 10:39,2738,680,549,Sunday,positive
2061,Facebook,text,06/14/2023 06:30,393,654,443,Monday,negative
2062,Twitter,text,08/05/2023 19:35,4972,103,66,Saturday,negative
2063,Twitter,carousel,02/18/2023 11:32,1440,786,683,Monday,positive
2064,Twitter,video,05/25/2023 23:28,393,394,576,Sunday,positive
2065,LinkedIn,poll,12/04/2023 20:26,3393,532,190,Saturday,negative
2066,Facebook,poll,01/28/2023 23:10,3776,969,286,Thursday,neutral
2067,LinkedIn,video,05/20/2023 03:04,2885,578,647,Monday,positive
2068,Twitter,video,12/11/2023 07:54,2419,793,804,Saturday,positive
2069,Twitter,video,08/05/2023 22:44,1437,97,181,Friday,negative
2070,Twitter,poll,08/03/2023 22:38,3944,919,699,Tuesday,negative
2071,Twitter,image,08/06/2023 04:13,605,266,341,Saturday,positive
2072,Instagram,image,05/24/2023 22:55,4285,421,535,Friday,neutral
2073,Instagram,image,11/14/2023 22:45,2046,740,10,Tuesday,neutral
2074,LinkedIn,poll,09/19/2023 16:07,2648,976,376,Friday,positive
2075,Twitter,video,05/12/2023 05:09,4730,173,193,Tuesday,neutral
2076,Twitter,video,03/11/2023 20:11,1024,693,792,Sunday,negative
2077,LinkedIn,image,08/03/2023 05:58,4367,708,575,Friday,negative
2078,Facebook,text,07/09/2023 17:10,2060,852,524,Wednesday,negative
2079,Facebook,carousel,11/12/2023 21:28,662,222,736,Tuesday,negative
2080,LinkedIn,text,01/29/2023 20:06,3645,475,343,Monday,positive
2081,LinkedIn,text,05/06/2023 00:06,2606,266,83,Sunday,negative
2082,Twitter,image,12/04/2023 08:55,3222,801,347,Friday,positive
2083,Twitter,image,08/13/2023 07:49,3999,313,160,Tuesday,negative
2084,Facebook,image,07/24/2023 07:25,3234,401,93,Saturday,positive
2085,Facebook,video,12/26/2023 08:11,4913,798,833,Friday,negative
2086,Twitter,carousel,07/04/2023 18:25,3123,422,600,Tuesday,negative
2087,Facebook,image,10/05/2023 08:57,3223,212,464,Wednesday,negative
2088,Facebook,carousel,08/24/2023 16:52,1330,889,864,Saturday,positive
2089,Instagram,image,05/10/2023 06:39,3540,540,846,Saturday,neutral
2090,Facebook,text,05/30/2023 09:36,3285,558,76,Thursday,positive
2091,LinkedIn,text,06/29/2023 01:34,524,82,567,Friday,negative
2092,Facebook,video,03/01/2023 20:58,3458,48,238,Saturday,positive
2093,Instagram,poll,05/16/2023 14:55,3765,815,282,Tuesday,negative
2094,Facebook,text,05/10/2023 23:16,831,635,346,Monday,positive
2095,Twitter,carousel,07/05/2023 10:12,219,354,584,Monday,positive
2096,Facebook,video,04/16/2023 22:24,4104,726,584,Tuesday,negative
2097,Twitter,text,09/15/2023 19:17,2001,113,834,Tuesday,positive
2098,Twitter,video,06/26/2023 04:35,1724,27,346,Thursday,neutral
2099,Twitter,carousel,12/28/2023 19:41,705,759,719,Monday,negative
2100,LinkedIn,image,04/29/2023 19:17,3170,458,183,Wednesday,negative
2101,LinkedIn,video,03/09/2023 04:54,715,896,734,Tuesday,neutral
2102,Twitter,poll,05/11/2023 01:43,1328,410,175,Saturday,negative
2103,LinkedIn,text,09/07/2023 15:53,3493,534,62,Saturday,positive
2104,Instagram,image,07/29/2023 23:48,2470,279,976,Friday,positive
2105,Facebook,text,07/05/2023 09:08,586,544,472,Monday,negative
2106,Twitter,carousel,10/29/2023 04:15,3041,929,249,Friday,neutral
2107,LinkedIn,carousel,12/08/2023 07:16,2168,322,270,Wednesday,negative
2108,Twitter,carousel,04/06/2023 23:27,2362,643,101,Monday,neutral
2109,Facebook,text,08/19/2023 16:19,506,725,212,Monday,negative
2110,LinkedIn,video,06/04/2023 04:14,2041,241,955,Wednesday,neutral
2111,LinkedIn,video,01/20/2023 15:18,2295,119,246,Wednesday,negative
2112,LinkedIn,text,04/27/2023 04:52,3739,311,647,Thursday,neutral
2113,LinkedIn,image,05/06/2023 17:04,4044,262,513,Monday,negative
2114,Instagram,poll,02/04/2023 18:47,4041,620,610,Thursday,negative
2115,LinkedIn,poll,07/11/2023 05:21,3305,764,738,Friday,neutral
2116,Instagram,video,01/16/2023 11:46,650,109,526,Sunday,negative
2117,LinkedIn,poll,06/27/2023 09:19,1326,161,950,Tuesday,neutral
2118,Twitter,image,09/15/2023 00:30,2408,137,277,Sunday,neutral
2119,Instagram,video,06/17/2023 09:00,1044,424,556,Tuesday,neutral
2120,Instagram,poll,04/18/2023 19:02,1738,743,421,Friday,positive
2121,LinkedIn,text,02/06/2023 07:11,2731,206,584,Wednesday,positive
2122,Instagram,text,02/10/2023 07:54,579,138,899,Thursday,negative
2123,Facebook,video,08/23/2023 21:25,4932,896,18,Saturday,positive
2124,Facebook,video,11/10/2023 15:32,3896,590,571,Wednesday,negative
2125,Twitter,image,10/19/2023 23:57,1444,911,296,Thursday,neutral
2126,Instagram,text,06/10/2023 15:52,477,265,343,Thursday,neutral
2127,LinkedIn,carousel,07/25/2023 11:08,3341,916,452,Friday,negative
2128,Instagram,poll,07/21/2023 22:06,2852,158,861,Monday,positive
2129,Instagram,image,03/07/2023 20:27,3252,838,84,Friday,neutral
2130,Instagram,carousel,12/23/2023 07:35,323,55,901,Tuesday,neutral
2131,Twitter,video,11/18/2023 04:06,3502,62,543,Friday,negative
2132,Twitter,carousel,01/07/2023 11:54,3257,857,519,Wednesday,neutral
2133,Facebook,image,11/01/2023 20:37,1269,523,644,Wednesday,neutral
2134,LinkedIn,poll,05/08/2023 06:29,3508,452,112,Saturday,positive
2135,Twitter,poll,04/16/2023 00:31,1142,901,580,Tuesday,negative
2136,Twitter,carousel,12/30/2023 05:21,3991,793,767,Tuesday,negative
2137,Facebook,image,08/23/2023 12:52,4988,102,623,Sunday,negative
2138,Instagram,carousel,01/08/2023 16:22,1454,134,59,Tuesday,neutral
2139,Twitter,carousel,10/31/2023 19:50,3714,820,76,Thursday,negative
2140,Instagram,poll,12/29/2023 16:32,3493,542,334,Thursday,negative
2141,Instagram,carousel,07/08/2023 22:48,2739,736,405,Monday,positive
2142,Twitter,carousel,03/28/2023 07:52,3944,955,67,Friday,positive
2143,Facebook,poll,01/10/2023 23:46,3638,903,287,Thursday,negative
2144,Facebook,text,03/22/2023 06:48,3466,806,859,Tuesday,neutral
2145,Twitter,carousel,01/26/2023 22:37,3994,533,467,Thursday,positive
2146,Facebook,carousel,02/05/2023 13:55,4697,703,67,Sunday,neutral
2147,Instagram,text,02/13/2023 01:30,1499,379,899,Tuesday,positive
2148,Twitter,video,05/08/2023 10:23,4441,168,944,Thursday,negative
2149,Facebook,poll,11/20/2023 17:29,948,340,607,Monday,negative
2150,Twitter,text,09/12/2023 10:00,723,641,563,Thursday,positive
2151,LinkedIn,video,01/31/2023 15:30,3514,155,786,Wednesday,neutral
2152,LinkedIn,image,11/21/2023 10:50,2724,522,913,Saturday,neutral
2153,Twitter,image,07/02/2023 10:40,1479,253,394,Friday,negative
2154,Twitter,video,12/17/2023 00:03,4404,278,488,Saturday,positive
2155,LinkedIn,poll,02/22/2023 05:32,4789,269,103,Sunday,neutral
2156,Twitter,video,12/30/2023 09:42,4231,304,919,Monday,neutral
2157,Facebook,video,11/23/2023 22:03,3643,677,529,Friday,positive
2158,Instagram,video,12/25/2023 07:04,4914,348,934,Saturday,positive
2159,LinkedIn,video,10/06/2023 18:58,740,982,36,Friday,positive
2160,Twitter,text,05/21/2023 02:43,250,67,595,Sunday,negative
2161,Twitter,video,03/22/2023 19:53,4130,944,990,Wednesday,negative
2162,Facebook,text,01/15/2023 21:03,2010,949,827,Friday,positive
2163,Twitter,video,02/12/2023 23:41,393,658,416,Friday,negative
2164,Twitter,video,11/22/2023 01:26,130,428,278,Saturday,negative
2165,Facebook,carousel,07/06/2023 01:41,2707,827,982,Saturday,positive
2166,Facebook,text,06/04/2023 10:43,1192,763,993,Sunday,positive
2167,Facebook,image,08/01/2023 07:03,3774,854,833,Saturday,neutral
2168,Facebook,poll,05/02/2023 10:29,1539,608,576,Sunday,neutral
2169,Instagram,poll,12/23/2023 02:03,3539,155,790,Friday,negative
2170,Twitter,poll,03/01/2023 10:34,4354,909,77,Saturday,negative
2171,Instagram,image,12/12/2023 11:28,3028,11,209,Thursday,negative
2172,Twitter,carousel,03/22/2023 10:46,1739,484,207,Tuesday,negative
2173,Instagram,carousel,12/15/2023 06:55,3738,95,715,Friday,positive
2174,Twitter,text,02/08/2023 04:13,3265,604,51,Friday,negative
2175,Instagram,text,03/02/2023 01:15,3530,915,411,Monday,negative
2176,Twitter,poll,10/01/2023 08:00,1600,199,632,Monday,negative
2177,Instagram,carousel,03/09/2023 12:17,4344,605,77,Monday,neutral
2178,Instagram,text,10/06/2023 01:48,2351,357,293,Saturday,negative
2179,LinkedIn,text,11/25/2023 04:32,3487,937,750,Saturday,neutral
2180,Instagram,text,10/05/2023 13:13,730,504,519,Friday,positive
2181,Instagram,text,07/02/2023 17:39,1951,809,370,Friday,negative
2182,LinkedIn,poll,08/31/2023 21:31,2258,418,28,Saturday,neutral
2183,Facebook,image,05/22/2023 03:49,491,630,59,Monday,neutral
2184,Twitter,video,05/30/2023 02:31,1951,741,917,Friday,neutral
2185,Twitter,image,03/06/2023 00:48,863,904,701,Sunday,positive
2186,Instagram,poll,11/27/2023 21:51,2004,926,814,Friday,positive
2187,Twitter,image,01/13/2023 08:23,144,357,885,Tuesday,neutral
2188,LinkedIn,video,09/05/2023 02:15,471,35,601,Saturday,neutral
2189,Facebook,image,06/11/2023 10:38,1972,357,558,Sunday,neutral
2190,Instagram,video,05/17/2023 22:59,1592,107,37,Tuesday,positive
2191,Instagram,text,03/13/2023 00:38,3773,613,183,Sunday,negative
2192,LinkedIn,poll,10/08/2023 19:44,2310,610,636,Saturday,negative
2193,Facebook,poll,01/25/2023 00:31,2240,946,242,Friday,neutral
2194,Instagram,video,12/29/2023 03:45,4131,195,41,Thursday,positive
2195,Facebook,carousel,06/04/2023 22:03,3960,464,135,Thursday,positive
2196,Instagram,image,12/16/2023 10:17,595,244,598,Monday,positive
2197,Facebook,text,05/07/2023 19:22,2281,922,907,Monday,positive
2198,Facebook,text,10/25/2023 18:42,3655,473,191,Sunday,positive
2199,Facebook,poll,03/13/2023 09:46,1031,775,801,Monday,positive
2200,LinkedIn,video,12/22/2023 19:40,80,825,566,Saturday,negative
2201,Facebook,poll,03/09/2023 04:48,3639,207,68,Tuesday,negative
2202,LinkedIn,image,10/01/2023 17:32,1835,709,493,Thursday,neutral
2203,Instagram,carousel,06/05/2023 11:51,3189,774,270,Sunday,negative
2204,Twitter,carousel,01/28/2023 07:41,4908,158,512,Tuesday,negative
2205,Twitter,text,09/13/2023 20:29,3213,892,437,Monday,negative
2206,LinkedIn,image,09/11/2023 07:15,1111,980,402,Saturday,negative
2207,Facebook,poll,02/14/2023 00:47,3750,56,770,Tuesday,negative
2208,LinkedIn,carousel,04/24/2023 09:10,3934,408,89,Saturday,negative
2209,Instagram,carousel,08/14/2023 16:39,3050,936,224,Monday,positive
2210,LinkedIn,video,08/10/2023 23:47,2339,923,686,Thursday,neutral
2211,Instagram,poll,01/24/2023 14:33,2912,218,822,Monday,positive
2212,LinkedIn,poll,08/29/2023 17:11,61,175,714,Wednesday,neutral
2213,Facebook,image,08/29/2023 04:46,3174,988,847,Sunday,negative
2214,Twitter,text,12/25/2023 01:42,2143,173,301,Sunday,positive
2215,Facebook,carousel,03/23/2023 14:06,3054,307,253,Saturday,neutral
2216,Instagram,poll,01/29/2023 20:15,2005,749,713,Sunday,positive
2217,Facebook,text,08/07/2023 14:02,411,319,358,Sunday,positive
2218,Twitter,carousel,01/28/2023 01:26,3572,248,681,Thursday,negative
2219,Instagram,video,01/29/2023 16:22,4468,743,88,Tuesday,neutral
2220,Facebook,carousel,01/02/2023 01:15,1301,739,855,Saturday,positive
2221,Twitter,image,06/03/2023 17:56,1255,598,165,Sunday,positive
2222,LinkedIn,image,04/27/2023 20:05,3020,361,356,Saturday,neutral
2223,Facebook,poll,07/31/2023 23:14,2466,89,475,Wednesday,positive
2224,Instagram,image,01/09/2023 23:47,1353,497,999,Monday,negative
2225,Twitter,text,10/26/2023 01:13,473,308,967,Wednesday,neutral
